,review_id,user_id,business_id,stars,useful,funny,cool,text,date,pc1,pc2,pc3
4904,XkcgwBWhjBiHoxpnkapTEQ,zyApbnUwHafJUvDtiO3Gcw,MbzgGsMQpGyVrUJXi_Jw0Q,4.0,1,1,1,"I was in town last weekend and decided to come here due to the great rating and reviews. My friends and I decided to toughen up and wait in line to order our food. We ended up waiting over 30 minutes to order, but after our great meal, we were not upset about the long wait. I ordered the build your own hash which consisted of sweet potatoes, veggie sausage, a variety of veggies, scrambled eggs and topped it with salsa and avocado. The hash came with a side of salad and toast. You must try their homemade jelly, it's to die for!! I'm not a jelly person but this jelly is a must! I look forward to coming here on my next trip to Santa Barbara!",2017-08-17 21:33:19,0.26364627,-1.1319885,0.09581395
4905,Snjs6IAXuICU-eSWRZdYXQ,y4sfJ9TYOPQoRBEj9vWL4Q,pSmOH4a3HNNpYM82J5ycLA,4.0,0,0,0,"Stopped by here on our way to Pensacola, FL.  The outside side had an older rustic feel.  Parking is free you just have to get a ticket and place it on your dashboard.  We arrived at 6am so sitting was quick.  We ordered the Santa Fe corn cakes.  These are loaded with bacon, cheese, and green chiles very good and unique.  I added sour cream and maple syrup, went surprisingly well.  Their bacon is thick cut cooked to perfection.  Wife ordered the banana bread pancakes and kids split the chocolate sin pancakes.  Both tasted great, the crepe in the chocolate cake was perfect, the banana pancakes tasted like banana bread and it was complimented well by the pecans.  Would definitely come early or after one pm.",2018-03-25 03:34:09,0.26900694,-0.28536233,-0.029705595
4906,KSw0TDbhtYu25fTZ1WV2VQ,oGuqkcsbRwpT9BOfqzBpzg,W3pOGK9qIZJbA6CS0HRNcQ,4.0,0,0,1,"First time here and it is the definition of four out of five stars. The place was empty except for the employees (given the time of the day, 2pm, this was expected).They had a lot of pizza options, size and ingredients, the employees were extremely friendly. We ordered and it only took 15 minutes to cook our pizza. It was super hot, but after it cooled down the pizza was pretty good. We got the 10"" Porky the Pie. Everything was awesome but it wasn't outstanding, not a place I would go out of my way to eat at, but there were no complaints at all about the experience.",2014-09-25 19:51:52,0.0938374,-1.0301579,-0.87107515
4907,m3B0pnUNP2yumjicSXodnw,T-Qph23zjfNAXYGpQ4kW0g,hR5iDoUnO3N9GYcRj7T73A,4.0,1,0,0,This publix is always clean and the staff always pleasant. Cashiers talk to you instead of being drones. Shelves always are well stocked and if out on a sale item are always happy to write a rain check. Always in and out quick. Never had to wait more than a few minutes in line. Staff always asks to help you out if you have a full buggy.,2016-04-24 01:23:14,-0.9399033,0.48842233,-0.9071997
4908,T3pmqjC3HWi1mknlrgha_g,myr-UlVrjYlhtP3L6ZEBPw,wUnLSg_GKfEIQ5CQQ770_g,2.0,4,3,0,"I have been wanting to try Vetri for years. Maybe my hopes were too high, but I was a bit disappointed - especially given the $155 price tag. 

The service was excellent, particularly the wine service. 

The food, on the other hand, was uneven. The scallop and the gnocchi dishes were incredible, but the other dishes - wild boar pasta, roast, some awful bone marrow dish my friend received, and the desserts were not good enough to warrant the price tag. Moreover, I felt like each dish was heavier than the next. I wish the menu was better balanced with a few more dishes that had a lighter touch. After the scallops, it was all meat, pasta and heavy sauces. 

Finally, I was with two friends and I hated that we each received something different at each course and we had no input on who received what. I understand respectingt eh vision of the chef, but what about serving the tastes of the customers?  

I go to a lot of high end restaurants and a lot of multi course dinners. I'm not uncomfortable spending well over $150 for a meal, BUT, I also expect a meal in this price range to be amazing and I was far from amazed at Vetri. 

And I'm actually a little surprised it has done this well for so long. There are so many other great choices in Philly. I expect to pick one of me the next time I am looking for a good upscale meal in the area.",2014-02-09 03:41:48,0.023728456,-1.1446506,0.42565313
4909,3mbHJ6WwUW1WjV8OHe4LUw,gDbPypt_kssF607Mr-nOBw,d_tRshM-w6S4QxE4VVi8tQ,2.0,1,3,2,"Jones is by far my least favorite Stephen Starr restaurant.

First off, the decorum is far too kitschy for me. It's corny to the point where it's uncomfortable. There is nothing attractive to me about eating in my weird great-aunt's 1970's apartment. 

More importantly, the food + drink leaves much to be desired. I've had the portobello burger, the ALT (avocado lettuce tomato), and something else that I can't remember. It's all just mediocre. Certainly nothing worth writing home about. Drinks, as others have mentioned, are overpriced and not delicious.

Probably the worst part is that the food might actually taste better if you were eating it in a room without a carpeted floor.  Jones just reminds me of having to eat at your friends house whose parents never redecorated.",2012-01-08 23:19:47,-0.10748426,-0.35873857,-0.009248278
4910,TZooTF-krUhrrkd0j753Yw,U29rk_OCACffHP_K3YID4Q,K8b2MQ5Az59-nzvqUfjJEQ,5.0,1,2,1,"The Pastrami Pork Belly with Burrata, soubise, red skin potatoes, and dry cherry  was among the finest meals I've had anywhere, anyplace, anytime. I am talking 'bout Last- Meal-on-Earth Good"". Push-your-Gramma-down-the-Stairs Good. 

No Shit.

The Beet Steak with Pan drippings, yogurt, and aged balsamic is one menu staple that doesn't change and there is a reason for that. Earthy and bright with depth and altitude. 

The service was excellent, and although our waitress was a bit ""foodier-than-thou"", she did spend the time to elucidate us on exactly what a soubise is,  debate the merits of Phily's BYO scene (she was, paradoxically - not a fan), and discuss the finer points of a classically brigaded kitchen. Any joint that hires wait-staff with that level of knowledge and experience is gonna win.

The menu changes like the seasons, and so my experience will not be the same as yours and that is okay. 

To everything, there is a season. 

Turn. Turn. Turn.",2013-03-02 14:22:15,1.0740412,-0.7279186,0.44817895
4911,1KrYRnToX1rE-frj4XEAaw,yQG-GKa74jbTUiOSkeX-8g,cXEx8dhmoFZcsJjXS2lLuQ,5.0,0,0,0,Food is excellent with consistency!  Service is great with a family friendly environment. We go about once a week when possible. This is our Pasta House of choice!  All around great place to go for casual dining.,2017-05-14 23:05:07,1.4683475,1.3389552,-0.27299675
4912,nd5SaZss6JZ7zb8YLaVjvA,BxG5AMlx1ueq1LST4kfoEQ,sB45WFgysT617bKWP_WJwA,4.0,3,0,0,"Go for the free brewery tour - you get a few beer samples (including a full pint at the end in the Biergarten) and just enough history and info about the brewing process, along with a chance to see the Clydesdales.  Other family members paid $25 for the longer tour (Beermaster Tour). They enjoyed it but I think it was about 2 hours longer.  

The property is super clean and beautiful and the tour guides were friendly funny and knowledgeable.",2014-08-01 01:16:48,-1.0902059,0.43790466,-0.14061822
4913,zD8ei1d55ffyc-ebg-EmSg,EZUoiPS3m8f0frblo_qO8g,jMZ56S8Y1t7cA1Ob-d-qeA,5.0,0,0,0,"Love, love. Fun, hip, not overly touristy crowd. Fabulous music. Intimate setting to tap your feet. Interesting cocktails-- traditional New Orleans with a twist--  eg, Orange Blossom Sazerac uses their own vanilla infused rye, cointreau, and  fennel seed bitters. Delish! Also enjoyed the arugula beet salad and brownie with -wait for it!-- warm peanut butter drizzle. Waitress was friendly (but not overly bc that detracts a bit from the tatted, hip vibe) and attentive. Wouldn't change a thing.",2011-03-25 17:35:29,0.3096854,0.6509457,-0.30511224
4914,bEPama0SApSQubx9JP0_LQ,g_6QIWOCYV3fHWeC2rRPmw,dUOZB3F9187M8UjbAxTAkQ,3.0,0,0,0,"I like this chain and its too bad we don't have it out East.  The burgers are satisfying, the shakes pretty darn good, the price is right, and you can't complain about their hours (they don't close!)

I'd prolly give them 5 stars after a good night out!",2010-12-01 22:57:32,0.6506093,0.60987484,0.29496378
4915,9x7JXNFXCTczKN4Z8Dv6jw,oGqF5Y_fiF1eAT4-Rh86dQ,MMRRS6YhVRx_iN5-JhMRYg,5.0,0,0,0,The food is amazing and the prices are reasonable with a good happy hour! The Dan Dan noodles are especially good.,2014-10-11 14:30:06,2.421599,0.7168383,1.6719344
4916,72cxsYbi7hN0Zysv36Ubqg,e0vY--IzTUQASFq_DPhuhg,5RzJ2bjU8bLSaN5SuiUpYA,4.0,1,0,1,"Had the opportunity of visiting Plat 99 for the first time last week with my boyfriend and another couple. The decor was fun, modern and unexpected. 
I ordered a gin fizz and the shrimp + mango lettuce wraps a la carte. Cocktail was exactly as described. Very well balanced and not too sweet. Lettuce wraps were tangy, fresh, and flavorful but for $13 I would have liked to see at least one more on the plate. I sampled the rabbit stew as well as the corn beef sliders. Both were amazing but once again portions were a bit tiny. I look forward to coming back and sampling some more cocktails.",2016-02-02 03:28:35,0.4823734,-1.0578247,0.31890005
4917,WF_llTiqD1Zz14RgOAqxrA,z9h4AXLMP29mytkzDXIYOw,oqP1oQEycpp4J6u5YebRoQ,5.0,0,0,0,"I'm not sure why this place doesn't have more stars, but I love it here! I have been a few times now and have had a great experience every time. The outside seating area is BEAUTIFUL and overlooks the water. The first time I went, I had the ""world's best"" turkey sandwich which is VERY true to the name. Literally the best sandwich I've ever had. I wish I could have that sandwich every day. The next time I went with a large group and we did the bottomless mimosas and bottomless brunch. It's a bit expensive, but as long as you come hungry and thirsty you definitely get your money's worth! You can also make reservations ahead of time which is nice! If your looking for a place with great food and an awesome view, definitely come here!",2018-09-03 14:13:24,0.36423472,-0.044309366,-0.42464927
4918,h6GR4EO99dR43fyX2X60sA,wlKBUGsBWGoq9E6PkdaT3g,Uj2LpQ5Hni4kQPC-jt9JPA,2.0,0,2,0,"Just tried this spot out for the first time. I typically go to another shop in the area but was in a pinch and needed to get in for a cut quicker than normal. 

In my opinion - Players Barbershop is a decent place for an acceptable cut but if you care more about the quality of the cut than the atmosphere of the shop - this isn't your spot. 

Seems more like old school music, ties & vests, and tap beer are more important than the product itself. 

My intention isn't to bash the place as they certainly do a decent job but personally - I won't be back.",2017-02-12 15:48:28,-1.6496704,0.5626401,-0.09781309
4919,boqMMCWivZbhU5rWeRrrjA,EYgUvu8gfXMguAxc8hNwjw,hS6KNGCQVTYUdLb2edt58g,5.0,0,0,0,"Had a great time on the dinner cruise with friends. Thankfully the weather was breezy so it was fun standing outside on the bow, especially as the lights came on on shore. The music was delightful and it was a really fun way to cap off our vacation in NOLA.",2016-07-03 21:34:02,0.64055705,0.51843315,-0.94964385
4920,ig3jld-g1nV_9PwprEHLzw,tZASvnyUoAWTfQCtFz0YyQ,rDYU2Zsj1rKYcP31F4OZTA,2.0,1,2,0,"Apparently, QV Laundry is one of the few places in Philly where you can still smoke inside. I'm not sure why this is the case, but it does help me save money - I no longer have to go to McGlinchey's to get my clothes to stink like smoke... 

On the positive side, QV Laundry is relatively cheap and typically clean. It also happens to be the only laundrymat in the neighborhood. So until I suck it up and buy a washer/dryer, smokey-clothes it is.",2010-03-17 00:36:55,-1.6597259,0.36746603,0.21796049
4921,KVBTQ5E7XoY4TZ9TbxGwGg,2fmrb0-0vnXcrx_d6MSBXg,2J6x5uYTXbJzTHbQN1W6eA,5.0,1,0,0,"I was really feeling for coffee and was nowhere near a Starbucks, so I decided to stop at this Tim Hortons. I was immediately impressed with how clean the store was. I have never been to a Tim Hortons before and Maryann was super sweet and spent a lot of time explaining the menu. The iced coffee that I eventually decided on was perfect! You guys have got yourselves a new regular!",2017-06-17 17:46:27,-0.5424028,0.1321211,-0.23663291
4922,DAIK5eL3CSdqcE7SkzLLcw,sTcGUu85goa1RvDN_7prvQ,4SneIG3-02kRCgQx-hu51Q,3.0,0,0,0,"Better than most chains but still a chain. I  think the waiters and waitresses are excellent. The decor is dated and too dark for my tastes. Better than Chiles, Friday's, and the other giants. Not a bad place if you are in the area but not a destination place.",2017-03-19 04:48:03,0.4227732,1.1629634,-0.7349461
4923,ud-SeUpA08paIbymLpa3ug,jAZjc5t-k5jocJDk3v8snQ,MuKoTR56s6elHEI2wUkgJA,5.0,0,0,0,"This place has the best fried chicken in America. We were visiting from Chicago, stopped here for dinner before we headed back up North, and we are literally thinking about going back sooner than originally planned just because we're dying for more of this place's fried chicken.",2018-09-05 00:21:53,0.9154566,0.5863515,-0.33052203
4924,bgcV4pAmUpwaReHYbff0rA,-yfClQ2lYd-7yxZ58aq1KQ,oaboaRBUgGjbo2kfUIKDLQ,5.0,0,0,0,"Cute ice cream shop. There was a long line that was forming out the door so I thought why not try it....glad I did. I got rocky road ice cream with waffle cone. It was creamy and had plenty of almonds and marshmallows. You gotta get any of their ice creams with waffle cone...sooo gooodd!!! 
tip: the line can be long but it goes by fast!",2015-05-18 16:15:47,-0.8618973,-0.46674222,0.21706218
4925,SRtehUJe6n0eNWTI5zrvGQ,-PKqpPxTS_u3_bHFf8Daow,sr-5EY6bmp4jINhea06MjA,2.0,8,0,0,"Very cute place; I forgot I was in Indy for a while. My mom took me for a tea and thought it would be $55 ($65 with champagne), but it was $65 PER PERSON!!!! The tea cost us $130 and that didn't even include the tip. While the tea, food and service were lovely, we were devastated by the cost. And honestly we only got one type of tea and the sandwiches weren't as good as the other tea houses we've been to. The candies were good, but not worth $130! Who pays that!? We were splurging for a $65 tea. My mom is 74 and was not clear about the description on the website. She took me, so I hadn't screened the information for her first. Everywhere else in town is $50 or less for a tea for two (and we have been to every tea house in town) so she just assumed it was for two. How could it be twice as much as every other tea house in town!? Please do not make the same mistake that she made. It really hit us hard at the end and was very difficult for both of us to believe and know that this happened to her. She didn't say anything to the business, because she felt like it was her fault. But as nice as it is there, it was not worth $130+ for tea. 

Visit this place for the experience. It's a very cute place and the cakes looked amazing (not part of our tea), but unless you have a very fluid budget, do not do the tea experience. I am devastated that my mom & I paid that much for a tea. So sad. I even contacted them to talk about how it was confusing and my mom was devastated by the cost and no one replied. I was not expecting them to refund something, though that would have been nice, but even just to say they heard me and would make the website more clear. Frustrating.",2017-01-04 01:17:12,-0.27925897,-0.52957463,-0.50198704
4926,UAp-jygORfHISY-Pe1Ty-A,DlAo6uoV2KDbh3XMf9BxVg,xwSWtJcQkzTF6HNm_IMgcg,5.0,0,0,0,"Incredible pizza. My family always gets the BBQ chicken with cashews and Garden Special with pineapple. There's just something about how the pizza is made that distinguishes it from other places. The toppings are loaded on, the crust is crispy (especially if you order thin crust, which has more thickness to it than other places and is my go-to), and the sauces are super flavorful. So many childhood memories here too. Be prepared to pay big bucks for really good pizza.",2016-11-13 16:55:34,0.71749073,-0.5489897,0.7218075
4927,K7jN0HlqAbgkBmSpjiwPEw,Zj1KIhZSaZhCMVjux6ih4w,DeVlppoc8dPBhOCPrm4wmg,4.0,0,0,0,"A cheaper alternative to St Elmos, Harry and Izzy's has a more casual, but classy vibe, with an esthetically pleasing dining room with a menu that suits a variety of tastes. I felt the service was less formal, but more genuine, and of course the prices more reasonable, and the menu more varied.",2011-10-28 03:55:35,-0.06466592,0.40990493,0.3262038
4928,EZyxqO-yqEFhAP_arfmRbg,Dr81ilsHrEXURlemE13Jrw,7IdIGemGZodDAA_9mJCigA,4.0,0,0,0,"Absolutely the best iced tea in Santa Barbara.  Who gave people the idea that candle-flavored iced tea was a good idea?  Good iced tea is important and Farmer Boy has the best.  They are using Green Star Organic Black Tea with filtered water and the tea is fantastic.  None better in Santa Barbara where iced tea is usually pitiful.  Besides great tea, the food is really good, quality ingredients.  Great service and clean, inviting interior.  A little bit nostalgic with some nice updates.  Best of all, they serve breakfast all day and they are open for dinner.  Not just a lunch place!",2016-08-05 19:45:47,-0.0935382,0.4344936,0.237183
4929,mGP_McR1LZt5G65UA8WD9g,fv9pGd0mDPPvfUcSyaMD1w,Lzq-mUgmdLz8mVpb3gGarA,1.0,0,4,0,"First time there, unbelievably disappointed. We tried their ""Suicide"" wings and they do NOT live up to their name. Suicide flavor tastes like straight red chile powder... Nothing more.
To make it worse, they charged us one dollar extra for this flavor and no where on their menu board with pricing does it say  you will have to pay that. 
Buffalo Bell you really need to give me my dollar back. Completely disappointed and dissatisfied.

Second big let down is the fact they do not offer lemon pepper. If i could give less than one star I would.",2016-08-14 21:30:32,-0.6534135,-0.94592047,0.40795982
4930,rXc04tXeCLSS8OH6XLXM6g,5ZrFDFPJe8Qq3Zgue315oA,JLixvCikc5JYGcnvaqHoJg,4.0,4,3,3,"21st Amendment is all about good, old-fashioned class. If they could make the entire bar monochrome, I bet they would. Darn those rhodopsins. 

I came looking to try a Sazerac in New Orleans, but wasn't near fancy enough to go to The Sazerac Bar. You could practically see the bartender's eye twitch as I walked in with running shorts, a tank top, and a backpack, but luckily being right off Bourbon St. I'm far from the taboo end of the quirky character spectrum. (Sorry! I promise if there's a next time I'll dress appropriately.) So as I sat down to the snazzy beats of the vintage-inspired band Albanie Falletta and The Southern Gentlemen, I fixated on Mac's ($12) Sazerac. 

You have several good options upon ordering a drink. A) Watch the old (yes, black and white) film being played behind the bar. It's on mute, but subtitles are on! B) Watch the bartender make your drink (bonus points if he/she's doing two cocktails at once). C) Watch the band play and bob your head like a cool cat. The bartenders are good at what they do, and they even make their own fruit infused vodka! The artist line-up can be found at http://www.21stamendmentlalouisiane.com/calendar/2015/05/ , and I really enjoyed the lively string set by Albanie and the Gentlemen. Way better than the off-key ruckus going on at Wednesdays at the (Lafeyette) Park. And the setting is much more intimate. In fact I'd say less than 20 people could fit in here comfortably at the bar and high cocktail tables. 

I was tempted to try more of their signature cocktails, but dinner was calling and the band went on break. Also, there was the fact that I didn't feel like dropping another $10 on a drink. A pit stop at the bathroom, a mere ten steps away behind a white door with a ""Vacant/Reserved"" lock, was a very tight, cozy affair. For some reason, the wall behind the toilet was left unpainted - for reasons you can ponder as you stare at it in the mirror.",2015-05-14 05:27:18,-1.1059409,-0.15559472,-0.20877922
4931,BbzVmeEHdj--E1bJSmAREQ,kHDQgy1hRplNo0FLGp1_Ug,AbbIoHhBEMZndmIm07L4Og,4.0,1,0,0,"OK SUPER CHEAP!!!
I am willing to bet the cheapest in town. BUt when you get prices like this you also get the full on families in their with their 6 kids to go shopping with MOM by her self. 
Honestly its bad enough to have to go shopping by your self but to add all 6 kids. UGGHHH talk about ruining everyones shopping experience. stay away from this store around the 1st week of any month.. Or you will see what I am talking about .

they have BULK items and did I mention its cheap!?!?!",2014-07-14 08:40:31,-1.1509475,0.5760574,0.80131525
4932,mOCEUdn30snFB9Ak2oVv5A,HCGxD3WnbJbLwPT2y5omtg,bT3pKLDsjk7JKfbVaHf9Lw,4.0,0,0,0,"Once again visiting from out-of-town different area so I thought I would give this place a try. Overall pretty good pizza I'm originally from Chicago so I know what a good pizza should taste like. I also ordered the anti- pasta salad and it was really good.

Oh and they deliver to the local hotels.",2017-07-20 13:38:26,0.76720405,0.29366377,0.18047959
4933,NFmL0HX0PxbZ5VTJP4V5XA,7eh63q7uCpU2wQ9HN6lXEQ,bN2DgOhWgNDp3QvnN1D7nQ,4.0,1,0,1,"We really like the Hampton Inns and Hiltons.  We found this hotel last fall when we had to leave NJ because of Hurricane Sandy.  Now, a year later, we are back.  This time we got a suite with a jacuzzi, fridge & microwave in the sitting room.  I like that because I can watch tv, while drinking a glass of wine in the jacuzzi.   When we wanted the room cleaned @10am, my husband called the front desk and within 10min, Phil came and couldn't have been more personable & upbeat. Phil gets 5stars!!  He is a very nice asset to his hotel.  We will most likely stay here again.  QVC headquarters is only 4mi away; a fun time :).  The reason I took off one star is because cosmetically the room could use some fixing (I'm not speaking of updating, but rather repairs that need to be addressed) and there is a funky tar smell when u walk through the front door.  Overall, it's a great place to stay.  

(Side note : I debated on whether to give 1 star because there is NO bacon at the breakfast buffet, haha).",2013-10-05 14:44:19,-0.7963389,0.18114951,-0.56536704
4934,L1xw9MZa-Unifs1vQRmI2w,PQItvgN2LVg6hgoq4gSfhg,Z0tqMjLVWNub24JsywCwbA,5.0,0,0,0,"We just happened upon this cute place. Although the pastries looked tasty we didn't have any, but the coffee was delicious. I own a specialty coffee shop and have been tasting espresso from Iowa to here. This place, so far, has the best espresso I have tasted. It was bold and smooth! Will definitely be stopping here again!",2017-02-23 16:58:20,0.15608072,0.8645015,-0.2108952
4935,PNCOssYAmEFkHhWX02CdIA,Lg_Zz4zdA3TQPX_TOYa8vA,qjGS_7iaQDpbVhS6W8qkHQ,5.0,1,0,0,"I came here to order a small cake for my Dad's birthday. I wanted a small cake for only 4 people. Most other bakeries do not offer a made-to-order cake in such a small size. Megan was extremely kind and worked with me so that I could purchase the size of cake that I needed. Her prices were very reasonable and I was able to pick up the cake within a week when I needed it.

Now on to the cake: it was fabulous! I got a lemon cake with white icing. It was decorated beautifully, not too over the top, and very elegant. The cake was very moist and the icing was sweet but not too rich like I've had with other cakes. Additionally, I purchased a chocolate cupcake with cream cheese icing (The Lupita) which was amazing. It was rich in a good way and the cream cheese icing cut the richness for the perfect combination.

I will certainly be returning to this bake shop. The cakes are fantastic!",2015-05-30 15:16:13,-0.6125266,-0.9041827,0.92424726
4936,ass19NbhZVm9_vK0F6vxqg,IvJeabB5dlusMTg0yO72Yg,7A-q7-bajt0NxMy36dUfIw,5.0,2,0,0,This is a great little Coffee Spot all of their products are organic and green I love that part the black and tan coffee is amazing I always get it with Hazelnut and iced. The vegetable pies that she has made every morning are so good I take it home and pop it in the toaster oven to make it flaky again. I also love the spinach feta and egg on a croissant the inside is always clean the bathroom is always clean the service is always great and it's in a nice little location with outside seating throughout the summer they have a great farmers market right outside of the coffee shop on Saturday mornings. It's just a great little location,2016-08-08 14:55:21,-0.020201076,0.80212224,0.42023626
4937,VWnNN1S6wBupTCT-IixbFA,BH7jbWibHAKLZG48n9sABw,KhBUg5QhBYuK8RZAe5gDMQ,5.0,1,0,1,"I came in for breakfast, and it was exceptional! The staff was very nice. I felt very welcomed. The prices were also more than reasonable; for my girlfriend and I, it was less than $13.
I can't speak for the lunch and dinner here, but breakfast was amazing.",2017-08-10 15:45:07,0.8677618,-0.3806199,-0.26564586
4938,b5RZ1eor3RXusibMz73xQQ,f-xT9pO5K-HDgMVj2D7zBg,ypXuDmnnPxnfP8a0qLsiEg,3.0,0,1,0,"I love ML Rose. We have been eating here for years. They have a phenomenal beer selection and tons of tvs. I am disappointed to say that when I had a baby and we brought her here the other night (1.5 year old) for a casual dinner, there was no kids menu or high chairs. We eat out a lot and this is the only place we have ever been that doesn't even have high chairs. What?!",2018-04-05 13:09:48,-0.44414455,0.05352183,-0.44386366
4939,3QPXbgvEejSXTGMDW-cdHQ,ODbPHzxNicRlU71RBh62Vg,aOCzaC3XuADemJYXI0zsjg,5.0,0,0,0,"We stayed here this past weekend for a Philly-Cape May weekend with our 3 daughters and Japanese exchange student.  

The 2 bedroom, 2 bathrooms, living room, full size kitchen, 3 TV's, etc... and the DELICIOUS hot breakfast buffet in their roomy and spacious dining room made our overnight stay PERFECT!!  Would definitely recommend this location and would stay again if passing through!",2017-08-01 16:34:50,0.21643142,1.2214772,-0.6932604
4940,n0Mwye6GQFxmFMNtWh6SZQ,Ppf_Bguq0sE8aYbgPjF3bQ,HHrDpitzdKfcGcQvPWtSnw,1.0,0,0,0,Lecture classes are hit and miss depending on the instructors style. This was a read along scribble on the board type class. A lot of reviews rave about Julio being a wonderful instructor- I didn't have him. I had another guy who didn't seem very much like he wanted to be there. 7 day intensive wasn't right for me and I wasn't allowed to switch to online unless I paid another $249. So I suggest you get Julio or take it online somewhere else. They're twice as expensive as other programs and half as caring.,2018-09-06 14:23:37,-1.4213623,-0.5692543,0.30259842
4941,aAmZXdTpogQHvTDai8lRLA,iqVGKpCh0_cSbKjHthzCDA,mGpLYGly9TmJsWiELfHXYg,3.0,0,0,0,"I love the owner!  He's amazing!!  The only complaint I have is that the service from the server's isn't that fabulous.  We had our rehearsal dinner here and while the food was OK, the service wasn't good at all.  We waited so long for food and just refills.  My husband and I visit this restaurant for ourselves and have no issues but I would not recommend having a large crowd here.",2013-05-09 21:35:00,-0.110661194,0.1563086,-0.7966126
4942,7-hn9YjEO3YA9dUfgaV4kA,tZ4piBt8A3_e2SpAG8_UTg,ew_Hhp12Silh3qjoPaW9IA,5.0,0,0,0,"This little gem still never ceases to impress. We love coming here for the delicious Thai flavors, the friendliness and hospitality of the owner and staff. Bella is our usual server and she is awesome! The food portions are generous for items like Thai fried rice, pad Thai, and other servings. The curry items come with one portion of white rice. We've tried a bunch of different options, which are all great. Our favorites are noodle soup, Panang curry, Thai legacy fried rice, and pad Thai. Veggie  spring rolls are amazing. We order from the vegan menu. But we have also brought plenty of family member who are not vegan and they order from regular menu and enjoy the food just as much. You just can't go wrong here. This is the Thai place to eat. The tables are always beautifully decorated with real flowers which reminds us so much of our trip to Thailand.",2018-06-21 23:49:07,0.9002921,0.078182906,1.174335
4943,LkeSpkG5SfdISN4jGBP0Ww,9FIPY_flWt0JH9UNs-LkDA,-sSGKR1V1oBm7BJicIXozg,5.0,0,0,0,"We went there about a month ago and had a bad experience, hardly any crab in the pasta entree my husband ordered.  The service was extremely slow as well.  We contacted the restaurant via email and told them of our disappointing experience.   The General Manager contacted us immediately and apologized for our experience, sent us a gift card and asked us to try them again.  We went back last week and had the Mushroom Pizza.  It was delicious, the bread served beforehand was warm with yummy oils to dip it into and the service was excellent!  There was live music which we enjoyed as well.  We will definitely return!!!!",2015-06-08 22:37:49,0.43412873,-0.6357329,-0.21404634
4944,LnleemhWhaKalaz1QPSoYg,VqSDOy46B6VXyc3qGzSQUQ,YgMZm_alGFUeQO4hz9X9VA,5.0,0,0,0,"My boyfriend and I had dinner at Earl's New American to celebrate our anniversary. The staff was very attentive, the food was great, and the restaurant was very clean. Ehrin was our waiter and he was wonderful. The woman who sat us at our table (I didn't catch her name) was so sweet, and insisted that we take a piece of cake home with us. My boyfriend ate the cake when we got home and said it was delicious. Overall, we had a great experience at Earl's and would definitely come back.",2018-05-30 13:59:11,0.0065371776,-0.27956685,0.04129424
4945,Bamv_6n8HrcSWEpADEv6AQ,dRFGUF-qJLp3ZFOUvv2KUg,C1D2o1VV2TDjpkG3BsdseA,2.0,0,0,0,"Ok, the food here was not good Mexican food.  The patio was cute and a nice place to sit and have a beer...but not eat.  I ordered ground beef tacos, refried beans, Spanish rice.  The tacos had no seasoning and the tortillas were not prepared correctly.  They seemed like they had been siting out and were very dry.  They also had no taste.  The rice was worse...came in a Styrofoam bowl mashed in with beans.  No taste.  The beans also came in a Styrofoam bowl and were just tasteless.  My Corona was good.  :-)

I am new to Nashville and I really hope this is not considered ""good"" Mexican food here.",2014-10-31 20:57:55,1.3583837,-1.4988505,-0.56992686
4946,Q1OjokN2-sbT8kY6Ll41Bw,vNUy7aWqRwHuym3Bd3nz-g,ARgidflSXPHj7uhK-Y7hwA,4.0,0,0,0,"They have great sushi, and a nice atmoshere! I reccomend it to anyone who loves sushi. I often order ahead and pick it up to go. Its on the way home and great.",2010-07-08 22:44:35,0.6466178,0.5396173,1.20288
4947,aAbHyg8jWfja1zTabdZCWQ,9dNmhF9OIIqH8dFO7afqqw,dBCNUSbz5-8nQNrxWo5deg,5.0,0,0,0,"Traveling this summer with another baseball mom who is vegan expanded my palate and now my go to yelp search when I m somewhere new is ""vegetarian"" which has allowed me to find wonderful restaurants like this one.   The menu was expansive with arancini, tacos, empanadas, sandwiches, salads, and ramen and it was very hard to make a decision - especially since I was solo and wouldn't have the opportunity to order some small plates to share and taste someone else's dinner choice. I decided on the Velvet Rojo - butternut squash, corn, grilled avocado, edamame succotash, portobello skewers - it was as beautiful as it was delicious!  And the portion was generous - I took half home and can't wait to enjoy it for lunch today!",2018-09-30 13:35:16,0.48735738,-0.14387496,0.12530467
4948,JB2VQRBHHbtiorefhYpj7Q,-kCL5n8dOrJ3QOiSbT9_iQ,FtkYGVPVCRuuhQhYJBSVQw,4.0,3,2,2,"I can only give Zimmer's 4 stars, because I've only tried their shrimp poboy. I've been there at least 10 times and I've never changed my order. The shrimp poboy is to die for and the prices are lower than most other poboy shops. It is overflowing with shrimp. I always put half in the refrigerator hoping to have it a few hours later, but somebody always gets to it before me. 

I'll be back to give an update and probably another star when I try something else off the menu.",2009-08-21 20:45:58,-0.054389734,-0.9587057,0.9023656
4949,0zIz5pO6-3w4-9Z4b_PfPg,nigiUvGS2koph0eREdBCPQ,vC2qm1y3Au5czBtbhc-DNw,3.0,0,0,0,"It was decent but hard to find good rolls that aren't fried, have cream cheese, or imitation crab.",2018-07-08 02:05:15,1.6079024,-1.5435644,1.5213463
